"","pubyear","citations"
"382",2015,"382. BJOG. 2015 Mar;122(4):478-90. "
"383",2015,"383. BJOG. 2015 Mar;122(4):468-76. "
"384",2015,"384. Br J Anaesth. 2015 Mar;114(3):396-405. "
"385",2015,"385. Br J Anaesth. 2015 Mar;114(3):384-95. "
"386",2015,"386. Br J Surg. 2015 Mar;102(4):331-40. "
"387",2015,"387. Can J Cardiol. 2015 Mar;31(3):278-86. "
"388",2015,"388. Can J Cardiol. 2015 Mar;31(3):270-7. "
"389",2015,"389. Can J Cardiol. 2015 Mar;31(3):260-9. "
"390",2015,"390. Cancer Invest. 2015 Mar;33(3):70-7. "
"391",2015,"391. Cancer Invest. 2015 Mar;33(2):39-40. "
"392",2015,"392. Chest. 2015 Mar;147(3):673-84. "
"393",2015,"393. Chest. 2015 Mar;147(3):646-61. "
"394",2015,"394. Chest. 2015 Mar;147(3):778-91. "
"395",2015,"395. Chin Med Sci J. 2015 Mar;30(1):44-50"
"396",2015,"396. Clin Exp Rheumatol. 2015 Mar-Apr;33(2 Suppl 89):S-107-12. Epub 2015 May 26"
"397",2015,"397. Clin Exp Rheumatol. 2015 Mar-Apr;33(2):166-73. Epub 2015 Jan 20"
"398",2015,"398. Clin Orthop Relat Res. 2015 Mar;473(3):1093-107. "
"399",2015,"399. Clin Orthop Relat Res. 2015 Mar;473(3):1120-32. "
"400",2015,"400. Crit Care Med. 2015 Mar;43(3):527-33. "
"401",2015,"401. Environ Sci Pollut Res Int. 2015 Mar;22(5):3383-96. "
"402",2015,"402. Eur Arch Otorhinolaryngol. 2015 Mar;272(3):597-605. "
"403",2015,"403. Eur Eat Disord Rev. 2015 Mar;23(2):89-99. "
"404",2015,"404. Eur J Cancer. 2015 Mar;51(5):587-94. "
"405",2015,"405. Eur J Cancer. 2015 Mar;51(5):620-31. "
"406",2015,"406. Eur J Endocrinol. 2015 Mar;172(3):R103-14. "
"407",2015,"407. Eur J Endocrinol. 2015 Mar;172(3):R93-101. "
"408",2015,"408. Eur J Epidemiol. 2015 Mar;30(3):189-96. "
"409",2015,"409. Eur J Ophthalmol. 2015 Mar-Apr;25(2):119-27. "
"410",2015,"410. Eur J Surg Oncol. 2015 Mar;41(3):282-94. "
"411",2015,"411. Genet Epidemiol. 2015 Mar;39(3):207-16. "
"412",2015,"412. Heart. 2015 Mar;101(6):455-62. "
"413",2015,"413. Hepatogastroenterology. 2015 Mar-Apr;62(138):373-7"
"414",2015,"414. Hepatogastroenterology. 2015 Mar-Apr;62(138):309-18"
"415",2015,"415. Hepatogastroenterology. 2015 Mar-Apr;62(138):299-302"
"416",2015,"416. Hepatogastroenterology. 2015 Mar-Apr;62(138):273-8"
"417",2015,"417. Hum Reprod Update. 2015 Mar-Apr;21(2):262-74. "
"418",2015,"418. Hum Reprod Update. 2015 Mar-Apr;21(2):275-84. "
"419",2015,"419. Hypertension. 2015 Mar;65(3):517-24. "
"420",2015,"420. Int J Cancer. 2015 Mar 1;136(5):E442-54. "
"421",2015,"421. Int J Cancer. 2015 Mar 1;136(5):1162-70. "
"422",2015,"422. Int J STD AIDS. 2015 Mar;26(3):196-205. "
"423",2015,"423. J Affect Disord. 2015 Mar 1;173:146-53. "
"424",2015,"424. J Allergy Clin Immunol. 2015 Mar;135(3):676-81.e1. "
"425",2015,"425. J Arthroplasty. 2015 Mar;30(3):507-11. "
"426",2015,"426. J Arthroplasty. 2015 Mar;30(3):419-34. "
"427",2015,"427. J BUON. 2015 Mar-Apr;20(2):631-44"
"428",2015,"428. J BUON. 2015 Mar-Apr;20(2):614-24"
"429",2015,"429. J Cancer Res Clin Oncol. 2015 Mar;141(3):485-94. "
"430",2015,"430. J Clin Oncol. 2015 Mar 1;33(7):773-81. "
"431",2015,"431. J Clin Psychiatry. 2015 Mar;76(3):303-18. "
"432",2015,"432. J Dent Res. 2015 Mar;94(3 Suppl):17S-27S. "
"433",2015,"433. J Neurosurg. 2015 Mar;122(3):644-52. "
"434",2015,"434. J Neurosurg. 2015 Mar;122(3):574-87. "
"435",2015,"435. J Nutr. 2015 Mar;145(3):505-13. "
"436",2015,"436. J Oral Maxillofac Surg. 2015 Mar;73(3):482-93. "
"437",2015,"437. J Psychosom Res. 2015 Mar;78(3):205-22. "
"438",2015,"438. J Surg Oncol. 2015 Mar;111(3):341-51. "
"439",2015,"439. J Surg Oncol. 2015 Mar;111(3):334-40. "
"440",2015,"440. J Surg Oncol. 2015 Mar;111(3):277-84. "
"441",2015,"441. J Thorac Cardiovasc Surg. 2015 Mar;149(3):831-8.e1-13. "
"442",2015,"442. J Vasc Surg. 2015 Mar;61(3 Suppl):42S-53S. "
"443",2015,"443. J Vasc Surg. 2015 Mar;61(3):809-16. "
"444",2015,"444. JAMA Dermatol. 2015 Mar;151(3):293-301. "
"445",2015,"445. JAMA Otolaryngol Head Neck Surg. 2015 Mar;141(3):245-9. "
"446",2015,"446. Medicine (Baltimore). 2015 Mar;94(11):e609. "
"447",2015,"447. Medicine (Baltimore). 2015 Mar;94(11):e599. "
"448",2015,"448. Medicine (Baltimore). 2015 Mar;94(11):e595. "
"449",2015,"449. Medicine (Baltimore). 2015 Mar;94(10):e603. "
"450",2015,"450. Medicine (Baltimore). 2015 Mar;94(10):e556. "
"451",2015,"451. Medicine (Baltimore). 2015 Mar;94(10):e510. "
"452",2015,"452. Medicine (Baltimore). 2015 Mar;94(9):e579. "
"453",2015,"453. Medicine (Baltimore). 2015 Mar;94(9):e569. "
"454",2015,"454. Mol Biol (Mosk). 2015 Mar-Apr;49(2):351-61"
"455",2015,"455. Niger J Clin Pract. 2015 Mar-Apr;18(2):256-62. "
"456",2015,"456. Niger J Clin Pract. 2015 Mar-Apr;18(2):163-72. "
"457",2015,"457. Noise Health. 2015 Mar-Apr;17(75):93-7. "
"458",2015,"458. Obstet Gynecol. 2015 Mar;125(3):711-8. "
"459",2015,"459. Obstet Gynecol. 2015 Mar;125(3):663-72. "
"460",2015,"460. Obstet Gynecol. 2015 Mar;125(3):576-82. "
"461",2015,"461. Occup Environ Med. 2015 Mar;72(3):226-33. "
"462",2015,"462. Oncologist. 2015 Mar;20(3):307-15. "
"463",2015,"463. Ophthalmic Genet. 2015 Mar;36(1):27-30. "
"464",2015,"464. Otol Neurotol. 2015 Mar;36(3):393-8. "
"465",2015,"465. Otolaryngol Head Neck Surg. 2015 Mar;152(3):383-92. "
"466",2015,"466. Perspect Sex Reprod Health. 2015 Mar;47(1):37-50. "
"467",2015,"467. Prog Retin Eye Res. 2015 Mar;45:58-110. "
"468",2015,"468. Psychooncology. 2015 Mar;24(3):269-78. "
"469",2015,"469. Rheumatology (Oxford). 2015 Mar;54(3):500-10. "
"470",2015,"470. Saudi J Kidney Dis Transpl. 2015 Mar;26(2):232-7"
"471",2015,"471. South Med J. 2015 Mar;108(3):139-43. "
"472",2015,"472. Sports Med. 2015 Mar;45(3):365-78. "
"473",2015,"473. Stroke. 2015 Mar;46(3):843-51. "
"474",2015,"474. Surgery. 2015 Mar;157(3):496-509. "
"475",2015,"475. Thorax. 2015 Mar;70(3):258-64. "
"476",2015,"476. Transfusion. 2015 Mar;55(3):576-85. "
"477",2015,"477. Trop Med Int Health. 2015 Mar;20(3):365-79. "
"478",2015,"478. Tumori. 2015 Mar-Apr;101(2):199-205. "
"479",2015,"479. Tumour Biol. 2015 Mar;36(3):1429-35. "
"480",2015,"480. Tumour Biol. 2015 Mar;36(3):1595-601. "
"481",2015,"481. Tumour Biol. 2015 Mar;36(3):1487-91. "
"482",2015,"482. Tumour Biol. 2015 Mar;36(3):1973-81. "
"483",2015,"483. Tumour Biol. 2015 Mar;36(3):1993-2005. "
"484",2015,"484. Tumour Biol. 2015 Mar;36(3):1685-93. "
"485",2015,"485. Tumour Biol. 2015 Mar;36(3):1933-41. "
"486",2015,"486. Tumour Biol. 2015 Mar;36(3):1791-5. "
"487",2015,"487. Tumour Biol. 2015 Mar;36(3):1567-72. "
"488",2015,"488. Value Health. 2015 Mar;18(2):234-49. "
"489",2015,"489. Zhejiang Da Xue Xue Bao Yi Xue Ban. 2015 Mar;44(2):197-203"
"490",2015,"490. Zhejiang Da Xue Xue Bao Yi Xue Ban. 2015 Mar;44(2):189-96"
"491",2015,"491. Zhongguo Gu Shang. 2015 Mar;28(3):245-51"
"492",2015,"492. Lancet. 2015 Feb 28;385(9970):792-8. "
"493",2015,"493. Psychiatry Res. 2015 Feb 28;225(3):227-35. "
"494",2015,"494. Cochrane Database Syst Rev. 2015 Feb 27;2:CD009852. "
"495",2015,"495. Cochrane Database Syst Rev. 2015 Feb 27;2:CD011320. "
"496",2015,"496. Cochrane Database Syst Rev. 2015 Feb 27;2:CD004493. "
"497",2015,"497. Cochrane Database Syst Rev. 2015 Feb 26;2:CD011404. "
"498",2015,"498. Cochrane Database Syst Rev. 2015 Feb 26;2:CD011548. "
"499",2015,"499. Cochrane Database Syst Rev. 2015 Feb 25;2:CD001939. "
"500",2015,"500. Cochrane Database Syst Rev. 2015 Feb 24;2:CD003263. "
"501",2015,"501. Cochrane Database Syst Rev. 2015 Feb 23;2:CD009164. "
"502",2015,"502. Cochrane Database Syst Rev. 2015 Feb 23;2:CD003793. "
"503",2015,"503. J Clin Oncol. 2015 Feb 20;33(6):643-50. "
"504",2015,"504. Cochrane Database Syst Rev. 2015 Feb 19;2:CD008619. "
"505",2015,"505. BMJ. 2015 Feb 18;350:h444. "
"506",2015,"506. Neurology. 2015 Feb 17;84(7):703-9. "
"507",2015,"507. Cochrane Database Syst Rev. 2015 Feb 16;2:CD010438. "
"508",2015,"508. Am J Cardiol. 2015 Feb 15;115(4):533-41. "
"509",2015,"509. Int J Cancer. 2015 Feb 15;136(4):936-44. "
"510",2015,"510. J Neurol Sci. 2015 Feb 15;349(1-2):15-9. "
"511",2015,"511. Cochrane Database Syst Rev. 2015 Feb 13;2:CD009765. "
"512",2015,"512. Nature. 2015 Feb 12;518(7538):197-206. "
"513",2015,"513. J Clin Oncol. 2015 Feb 10;33(5):501-9. "
"514",2015,"514. JAMA. 2015 Feb 10;313(6):603-15. "
"515",2015,"515. Cochrane Database Syst Rev. 2015 Feb 8;2:CD001835. "
"516",2015,"516. Cochrane Database Syst Rev. 2015 Feb 6;2:CD009944. "
"517",2015,"517. Blood. 2015 Feb 5;125(6):992-8. "
"518",2015,"518. BMJ. 2015 Feb 5;350:h217. "
"519",2015,"519. Neurosci Lett. 2015 Feb 5;587:79-86. "
"520",2015,"520. Ann Intern Med. 2015 Feb 3;162(3):184-91. "
"521",2015,"521. Br J Cancer. 2015 Feb 3;112(3):580-93. "
"522",2015,"522. Acad Med. 2015 Feb;90(2):246-56. "
"523",2015,"523. Aerosp Med Hum Perform. 2015 Feb;86(2):112-7. "
"524",2015,"524. Aging (Albany NY). 2015 Feb;7(2):97-109"
"525",2015,"525. Am J Cardiol. 2015 Feb 1;115(3):323-7. "
"526",2015,"526. Am J Cardiol. 2015 Feb 1;115(3):385-91. "
"527",2015,"527. Am J Clin Nutr. 2015 Feb;101(2):398-406. "
"528",2015,"528. Am J Gastroenterol. 2015 Feb;110(2):265-76; quiz 277. "
"529",2015,"529. Am J Kidney Dis. 2015 Feb;65(2):283-93. "
"530",2015,"530. Am J Public Health. 2015 Feb;105(2):e46-60. "
"531",2015,"531. Am J Sports Med. 2015 Feb;43(2):491-500. "
"532",2015,"532. Am Surg. 2015 Feb;81(2):166-71"
"533",2015,"533. Anaesthesia. 2015 Feb;70(2):209-18. "
"534",2015,"534. Anesth Analg. 2015 Feb;120(2):389-402. "
"535",2015,"535. Anesthesiology. 2015 Feb;122(2):294-306. "
"536",2015,"536. Ann Emerg Med. 2015 Feb;65(2):199-203.e1. "
"537",2015,"537. Ann Hematol. 2015 Feb;94(2):181-5. "
"538",2015,"538. Ann Thorac Surg. 2015 Feb;99(2):472-80. "
"539",2015,"539. Arch Gynecol Obstet. 2015 Feb;291(2):273-80. "
"540",2015,"540. Arch Orthop Trauma Surg. 2015 Feb;135(2):155-60. "
"541",2015,"541. Arthritis Care Res (Hoboken). 2015 Feb;67(2):240-54. "
"542",2015,"542. Arthroscopy. 2015 Feb;31(2):306-20. "
"543",2015,"543. Biochim Biophys Acta. 2015 Feb;1849(2):122-9. "
"544",2015,"544. BJU Int. 2015 Feb;115(2):206-15. "
"545",2015,"545. Br J Surg. 2015 Feb;102(3):169-81. "
"546",2015,"546. Br J Surg. 2015 Feb;102(3):159-68. "
"547",2015,"547. Brain Lang. 2015 Feb;141:89-102. "
"548",2015,"548. Cancer Treat Rev. 2015 Feb;41(2):77-93. "
"549",2015,"549. Chest. 2015 Feb;147(2):388-96. "
"550",2015,"550. Chest. 2015 Feb;147(2):335-46. "
"551",2015,"551. Chest. 2015 Feb;147(2):475-83. "
"552",2015,"552. Chest. 2015 Feb;147(2):502-12. "
"553",2015,"553. Curr Med Res Opin. 2015 Feb;31(2):353-65. "
"554",2015,"554. Diabet Med. 2015 Feb;32(2):280-6. "
"555",2015,"555. Dis Colon Rectum. 2015 Feb;58(2):254-61. "
"556",2015,"556. Dis Esophagus. 2015 Feb-Mar;28(2):164-71. "
"557",2015,"557. Environ Res. 2015 Feb;137:72-7. "
"558",2015,"558. Eur Arch Otorhinolaryngol. 2015 Feb;272(2):263-70. "
"559",2015,"559. Eur Child Adolesc Psychiatry. 2015 Feb;24(2):237-45. "
"560",2015,"560. Eur J Epidemiol. 2015 Feb;30(2):115-29. "
"561",2015,"561. Eur J Epidemiol. 2015 Feb;30(2):103-13. "
"562",2015,"562. Fertil Steril. 2015 Feb;103(2):367-73.e5. "
"563",2015,"563. Gastroenterology. 2015 Feb;148(2):344-54.e5; quiz e14-5. "
"564",2015,"564. Health Psychol. 2015 Feb;34(2):149-59. "
"565",2015,"565. Hepatology. 2015 Feb;61(2):526-36. "
"566",2015,"566. Hum Genet. 2015 Feb;134(2):131-46. "
"567",2015,"567. Hum Mol Genet. 2015 Feb 1;24(3):865-74. "
"568",2015,"568. Hypertension. 2015 Feb;65(2):401-6. "
"569",2015,"569. Hypertension. 2015 Feb;65(2):291-8. "
"570",2015,"570. J Acad Nutr Diet. 2015 Feb;115(2):249-63. "
"571",2015,"571. J Adhes Dent. 2015 Feb;17(1):7-26. "
"572",2015,"572. J Am Coll Surg. 2015 Feb;220(2):225-42.e1. "
"573",2015,"573. J Am Geriatr Soc. 2015 Feb;63(2):211-21. "
"574",2015,"574. J Asthma. 2015 Feb;52(1):16-25. "
"575",2015,"575. J Atten Disord. 2015 Feb;19(2):118-24. "
"576",2015,"576. J Clin Endocrinol Metab. 2015 Feb;100(2):363-70. "
"577",2015,"577. J Clin Endocrinol Metab. 2015 Feb;100(2):384-94. "
"578",2015,"578. J Clin Oncol. 2015 Feb 1;33(4):349-56. "
"579",2015,"579. J Clin Oncol. 2015 Feb 1;33(4):370-6. "
"580",2015,"580. J Clin Oncol. 2015 Feb 1;33(4):326-31. "
"581",2015,"581. J Clin Pharm Ther. 2015 Feb;40(1):24-31. "
"582",2015,"582. J Clin Psychiatry. 2015 Feb;76(2):142-50. "
"583",2015,"583. J Med Virol. 2015 Feb;87(2):287-95. "
"584",2015,"584. J Minim Invasive Gynecol. 2015 Feb;22(2):177-84. "
"585",2015,"585. J Neurol Neurosurg Psychiatry. 2015 Feb;86(2):127-34. "
"586",2015,"586. J Neurol Neurosurg Psychiatry. 2015 Feb;86(2):135-43. "
"587",2015,"587. J Neurosurg Spine. 2015 Feb;22(2):151-61. "
"588",2015,"588. J Nutr. 2015 Feb;145(2):277-83. "
"589",2015,"589. J Obstet Gynaecol Can. 2015 Feb;37(2):150-6"
"590",2015,"590. J Plast Reconstr Aesthet Surg. 2015 Feb;68(2):143-61. "
"591",2015,"591. J Surg Oncol. 2015 Feb;111(2):185-91. "
"592",2015,"592. J Surg Oncol. 2015 Feb;111(2):213-20. "
"593",2015,"593. J Tradit Chin Med. 2015 Feb;35(1):15-20"
"594",2015,"594. J Tradit Chin Med. 2015 Feb;35(1):11-4"
"595",2015,"595. J Vasc Surg. 2015 Feb;61(2):519-532.e1. "
"596",2015,"596. JAMA Surg. 2015 Feb;150(2):159-68. "
"597",2015,"597. Lancet Infect Dis. 2015 Feb;15(2):181-9. "
"598",2015,"598. Lancet Neurol. 2015 Feb;14(2):162-73. "
"599",2015,"599. Lancet Oncol. 2015 Feb;16(2):200-7. "
"600",2015,"600. Laryngoscope. 2015 Feb;125(2):509-18. "
"601",2015,"601. Medicine (Baltimore). 2015 Feb;94(8):e572. "
"602",2015,"602. Medicine (Baltimore). 2015 Feb;94(8):e459. "
"603",2015,"603. Medicine (Baltimore). 2015 Feb;94(7):e177. "
"604",2015,"604. Medicine (Baltimore). 2015 Feb;94(6):e517. "
"605",2015,"605. Medicine (Baltimore). 2015 Feb;94(6):e515. "
"606",2015,"606. Medicine (Baltimore). 2015 Feb;94(6):e500. "
"607",2015,"607. Medicine (Baltimore). 2015 Feb;94(5):e504. "
"608",2015,"608. Medicine (Baltimore). 2015 Feb;94(5):e418. "
"609",2015,"609. Metabolism. 2015 Feb;64(2):338-47. "
"610",2015,"610. Mol Genet Genomics. 2015 Feb;290(1):281-8. "
"611",2015,"611. Mol Genet Genomics. 2015 Feb;290(1):273-9. "
"612",2015,"612. Mol Genet Genomics. 2015 Feb;290(1):97-114. "
"613",2015,"613. Mol Genet Genomics. 2015 Feb;290(1):23-8. "
"614",2015,"614. Nat Genet. 2015 Feb;47(2):164-71. "
"615",2015,"615. Nihon Arukoru Yakubutsu Igakkai Zasshi. 2015 Feb;50(1):19-34"
"616",2015,"616. Nord J Psychiatry. 2015 Feb;69(2):81-92. "
"617",2015,"617. Nord J Psychiatry. 2015 Feb;69(2):132-7. "
"618",2015,"618. Occup Environ Med. 2015 Feb;72(2):151-9. "
"619",2015,"619. Occup Environ Med. 2015 Feb;72(2):145-50. "
"620",2015,"620. Osteoarthritis Cartilage. 2015 Feb;23(2):189-202. "
"621",2015,"621. Osteoarthritis Cartilage. 2015 Feb;23(2):171-7. "
"622",2015,"622. Osteoarthritis Cartilage. 2015 Feb;23(2):178-88. "
"623",2015,"623. Otolaryngol Head Neck Surg. 2015 Feb;152(2):219-27. "
"624",2015,"624. Pediatrics. 2015 Feb;135(2):e496-509. "
"625",2015,"625. Pediatrics. 2015 Feb;135(2):331-43. "
"626",2015,"626. Phytother Res. 2015 Feb;29(2):167-86. "
"627",2015,"627. Radiother Oncol. 2015 Feb;114(2):167-72. "
"628",2015,"628. Retina. 2015 Feb;35(2):187-93. "
"629",2015,"629. Sex Transm Infect. 2015 Feb;91(1):14-20. "
"630",2015,"630. Spine J. 2015 Feb 1;15(2):348-62. "
"631",2015,"631. Stroke. 2015 Feb;46(2):557-9. "
"632",2015,"632. Stroke. 2015 Feb;46(2):401-6. "
"633",2015,"633. Surg Endosc. 2015 Feb;29(2):334-48. "
"634",2015,"634. Surg Endosc. 2015 Feb;29(2):355-67. "
"635",2015,"635. Surg Endosc. 2015 Feb;29(2):322-33. "
"636",2015,"636. Tumour Biol. 2015 Feb;36(2):515-20. "
"637",2015,"637. Tumour Biol. 2015 Feb;36(2):461-6. "
"638",2015,"638. Tumour Biol. 2015 Feb;36(2):1055-65. "
"639",2015,"639. Tumour Biol. 2015 Feb;36(2):1023-7. "
"640",2015,"640. Tumour Biol. 2015 Feb;36(2):1029-38. "
"641",2015,"641. Tumour Biol. 2015 Feb;36(2):983-90. "
"642",2015,"642. Tumour Biol. 2015 Feb;36(2):829-39. "
"643",2015,"643. Tumour Biol. 2015 Feb;36(2):701-9. "
"644",2015,"644. Tumour Biol. 2015 Feb;36(2):643-54. "
"645",2015,"645. Tumour Biol. 2015 Feb;36(2):585-94. "
"646",2015,"646. Zhongguo Dang Dai Er Ke Za Zhi. 2015 Feb;17(2):128-33"
"647",2015,"647. Zhongguo Dang Dai Er Ke Za Zhi. 2015 Feb;17(2):122-7"
"648",2015,"648. Zhonghua Er Ke Za Zhi. 2015 Feb;53(2):129-35"
"649",2015,"649. Zhonghua Liu Xing Bing Xue Za Zhi. 2015 Feb;36(2):181-5"
"650",2015,"650. Psychiatry Res. 2015 Jan 30;225(1-2):217-20. "
"651",2015,"651. Vet Parasitol. 2015 Jan 30;207(3-4):181-202. "
"652",2015,"652. J Natl Cancer Inst. 2015 Jan 24;107(3). pii: dju428. "
"653",2015,"653. Lancet. 2015 Jan 24;385(9965):351-61. "
"654",2015,"654. Neurosci Lett. 2015 Jan 23;586:36-42. "
"655",2015,"655. BMJ. 2015 Jan 21;350:h102. "
"656",2015,"656. J Bone Joint Surg Am. 2015 Jan 21;97(2):156-68. "
"657",2015,"657. Ann Intern Med. 2015 Jan 20;162(2):123-32. "
"658",2015,"658. BMJ. 2015 Jan 20;350:h15. "
"659",2015,"659. Br J Cancer. 2015 Jan 20;112(2):296-305. "
"660",2015,"660. Int J Cardiol. 2015 Jan 20;179:309-11. "
"661",2015,"661. Int J Cardiol. 2015 Jan 20;179:279-87. "
"662",2015,"662. Am J Cardiol. 2015 Jan 15;115(2):268-75. "
"663",2015,"663. Am J Epidemiol. 2015 Jan 15;181(2):83-91. "
"664",2015,"664. Bioinformatics. 2015 Jan 15;31(2):151-7. "
"665",2015,"665. Biol Psychiatry. 2015 Jan 15;77(2):116-26. "
"666",2015,"666. J Affect Disord. 2015 Jan 15;171:39-47. "
"667",2015,"667. J Virol. 2015 Jan 15;89(2):962-9. "
"668",2015,"668. Glob J Health Sci. 2015 Jan 14;7(4):260-9. "
"669",2015,"669. BMJ. 2015 Jan 13;350:g7772. "
"670",2015,"670. Lancet. 2015 Jan 10;385(9963):172-85. "
"671",2015,"671. Am J Hum Genet. 2015 Jan 8;96(1):21-36. "
"672",2015,"672. J Neurosci. 2015 Jan 7;35(1):253-66. "
"673",2015,"673. Ann Intern Med. 2015 Jan 6;162(1):46-54. "
"674",2015,"674. CMAJ. 2015 Jan 6;187(1):E21-31. "
"675",2015,"675. J R Soc Interface. 2015 Jan 6;12(102):20140797"
"676",2015,"676. BMJ. 2015 Jan 2;349:g7371. "
"677",2015,"677. BMJ. 2015 Jan 2;350:g7857. "
"678",2015,"678. Toxicology. 2015 Jan 2;327:77-86. "
"679",2015,"679. Acad Emerg Med. 2015 Jan;22(1):1-21. "
"680",2015,"680. Acta Haematol. 2015;133(4):365-71. "
"681",2015,"681. Acta Haematol. 2015;133(2):136-44. "
"682",2015,"682. Acta Radiol. 2015 Jan;56(1):25-33. "
"683",2015,"683. AJR Am J Roentgenol. 2015 Jan;204(1):148-52. "
"684",2015,"684. Aliment Pharmacol Ther. 2015 Jan;41(2):167-76. "
"685",2015,"685. Aliment Pharmacol Ther. 2015 Jan;41(2):153-66. "
"686",2015,"686. Aliment Pharmacol Ther. 2015 Jan;41(2):177-88. "
"687",2015,"687. Altern Ther Health Med. 2015 Jan-Feb;21(1):36-44"
"688",2015,"688. Am Heart J. 2015 Jan;169(1):6-16.e6. "
"689",2015,"689. Am J Clin Nutr. 2015 Jan;101(1):202-9. "
"690",2015,"690. Am J Clin Nutr. 2015 Jan;101(1):87-117. "
"691",2015,"691. Am J Emerg Med. 2015 Jan;33(1):50-5. "
"692",2015,"692. Am J Hum Biol. 2015 Jan-Feb;27(1):84-93. "
"693",2015,"693. Am J Hypertens. 2015 Jan;28(1):30-41. "
"694",2015,"694. Am J Hypertens. 2015 Jan;28(1):113-20. "
"695",2015,"695. Am J Kidney Dis. 2015 Jan;65(1):80-7. "
"696",2015,"696. Am J Kidney Dis. 2015 Jan;65(1):88-97. "
"697",2015,"697. Am J Sports Med. 2015 Jan;43(1):220-5. "
"698",2015,"698. Anaesthesia. 2015 Jan;70(1):71-83. "
"699",2015,"699. Anesthesiology. 2015 Jan;122(1):150-71. "
"700",2015,"700. Ann R Coll Surg Engl. 2015 Jan;97(1):11-6. "
"701",2015,"701. Ann R Coll Surg Engl. 2015 Jan;97(1):3-10. "
"702",2015,"702. Ann Rheum Dis. 2015 Jan;74(1):65-73. "
"703",2015,"703. Ann Surg. 2015 Jan;261(1):72-80. "
"704",2015,"704. Ann Thorac Surg. 2015;99(5):1841-7. "
"705",2015,"705. Ann Thorac Surg. 2015;99(5):1848-56. "
"706",2015,"706. Arch Dis Child. 2015 Jan;100(1):81-9. "
"707",2015,"707. Arch Environ Occup Health. 2015;70(3):133-41. "
"708",2015,"708. Arch Environ Occup Health. 2015;70(2):98-101. "
"709",2015,"709. Arch Gynecol Obstet. 2015 Jan;291(1):165-72. "
"710",2015,"710. Arch Gynecol Obstet. 2015 Jan;291(1):115-22. "
"711",2015,"711. Arch Orthop Trauma Surg. 2015 Jan;135(1):19-28. "
"712",2015,"712. Arch Orthop Trauma Surg. 2015 Jan;135(1):41-7. "
"713",2015,"713. Arch Phys Med Rehabil. 2015 Jan;96(1):133-40. "
"714",2015,"714. Arch Sex Behav. 2015 Jan;44(1):45-66. "
"715",2015,"715. Arq Bras Cardiol. 2015 Jan;104(1):58-66. "
"716",2015,"716. Arterioscler Thromb Vasc Biol. 2015 Jan;35(1):243-52. "
"717",2015,"717. Arthritis Rheumatol. 2015 Jan;67(1):117-27. "
"718",2015,"718. Arthroscopy. 2015 Jan;31(1):118-24. "
"719",2015,"719. Arthroscopy. 2015 Jan;31(1):125-35. "
"720",2015,"720. Asia Pac J Clin Nutr. 2015;24(2):260-72. "
"721",2015,"721. Asia Pac J Clin Nutr. 2015;24(2):245-52. "
"722",2015,"722. Asia Pac J Clin Nutr. 2015;24(2):227-33. "
"723",2015,"723. Asia Pac J Clin Nutr. 2015;24(1):101-9. "
"724",2015,"724. Asia Pac J Clin Nutr. 2015;24(1):90-100. "
"725",2015,"725. Asia Pac J Clin Nutr. 2015;24(1):10-5. "
"726",2015,"726. BJOG. 2015 Jan;122(1):41-55. "
"727",2015,"727. BJOG. 2015 Jan;122(1):27-37. "
"728",2015,"728. BJOG. 2015 Jan;122(1):8-16. "
"729",2015,"729. BJOG. 2015 Jan;122(1):57-62. "
"730",2015,"730. BJU Int. 2015 Jan;115(1):24-31. "
"731",2015,"731. BMC Cancer. 2015;15:1096. "
"732",2015,"732. Br J Anaesth. 2015 Jan;114(1):10-31. "
"733",2015,"733. Br J Sports Med. 2015 Jan;49(1):7-13. "
"734",2015,"734. Br J Surg. 2015 Jan;102(1):4-15. "
"735",2015,"735. Br J Surg. 2015 Jan;102(1):24-36. "
"736",2015,"736. Breast Dis. 2015;35(1):5-11. "
"737",2015,"737. Cad Saude Publica. 2015 Jan;31(1):26-38"
"738",2015,"738. Cardiology. 2015;131(1):22-9. "
"739",2015,"739. Cephalalgia. 2015 Jan;35(1):63-72. "
"740",2015,"740. Chirurgia (Bucur). 2015 Jan-Feb;110(1):15-25"
"741",2015,"741. Circ Cardiovasc Imaging. 2015 Jan;8(1). pii: e002666. "
"742",2015,"742. Circ Heart Fail. 2015 Jan;8(1):33-40. "
"743",2015,"743. Clin Biomech (Bristol, Avon). 2015 Jan;30(1):1-13. "
"744",2015,"744. Clin Chim Acta. 2015 Jan 1;438:316-22. "
"745",2015,"745. Clin Dermatol. 2015 Jan-Feb;33(1):19-25. "
"746",2015,"746. Clin Exp Rheumatol. 2015 Jan-Feb;33(1 Suppl 88):S33-40. Epub 2015 Mar 10"
"747",2015,"747. Clin Exp Rheumatol. 2015 Jan-Feb;33(1):115-21. Epub 2014 Dec 22"
"748",2015,"748. Clin Exp Rheumatol. 2015 Jan-Feb;33(1):69-76. Epub 2014 Oct 20"
"749",2015,"749. Clin Gastroenterol Hepatol. 2015 Jan;13(1):42-50.e3. "
"750",2015,"750. Clin Gastroenterol Hepatol. 2015 Jan;13(1):55-63.e5. "
"751",2015,"751. Codas. 2015 Jan-Feb;27(1):101-7. "
"752",2015,"752. Curr Med Res Opin. 2015 Jan;31(1):145-60. "
