"","pubyear","citations"
"153",2006,"(includes abstract) Hamdy H; Prasad K; Anderson MB; Scherpbier A; Williams R; Zwierstra R; Cuddihy H; Medical Teacher, 2006 Mar; 28 (2): 103-16. (journal article - research, systematic review, tables/charts) "
"154",2006,"(includes abstract) Bohannon RW; Peolsson A; Massy-Westropp N; Desrosiers J; Bear-Lehman J; Physiotherapy, 2006 Mar; 92 (1): 11-5. (journal article - research, systematic review, tables/charts) "
"155",2006,"(includes abstract) Carter FA; Frampton CMA; Mulder RT; Psychosomatic Medicine, 2006 Mar-Apr; 68 (2): 321-30. (journal article - research, systematic review, tables/charts) "
"156",2006,"(includes abstract) Bledsoe SE; Grote NK; Research on Social Work Practice, 2006 Mar; 16 (2): 109-20. (journal article - research, systematic review, tables/charts) "
"157",2006,"(includes abstract) Waters T; Yeung S; Genaidy A; Callaghan J; Barriera-Viruet H; Deddens J; Theoretical Issues in Ergonomics Science, 2006 Mar-Apr; 7 (2): 113-30. (journal article - equations & formulas, research, systematic review, tables/charts) "
"158",2006,"(includes abstract) Kirkova J; Davis MP; Walsh D; Tiernan E; O'Leary N; LeGrand SB; Lagman RL; Russell KM; Journal of Clinical Oncology, 2006 Mar 20; 24 (9): 1459-73. (journal article - research, systematic review) "
"159",2006,"(includes abstract) Oehler C; Ciernik IF; Cancer Treatment Reviews, 2006 Apr; 32 (2): 119-38. (journal article - research, systematic review, tables/charts) "
"160",2006,"(includes abstract) Doig GS; Simpson F; Current Opinion in Critical Care, 2006 Apr; 12 (2): 126-30. (journal article - research, systematic review) "
"161",2006,"(includes abstract) Wischmeyer PE; Current Opinion in Critical Care, 2006 Apr; 12 (2): 142-8. (journal article - review, tables/charts) "
"162",2006,"(includes abstract) Tan NCK; Mulley JC; Scheffer IE; Current Opinion in Neurology, 2006 Apr; 19 (2): 157-63. (journal article - review) "
"163",2006,"(includes abstract) Barnard KD; Skinner TC; Peveler R; Diabetic Medicine, 2006 Apr; 23 (4): 445-8. (journal article - research, systematic review, tables/charts) "
"164",2006,"(includes abstract) Leung GM; Lim WW; Ho L; Lam T; Ghani AC; Donnelly CA; Fraser C; Riley S; Ferguson NM; Anderson RM; et al.; Epidemiology & Infection, 2006 Apr; 134 (2): 211-21. (journal article - research, systematic review, tables/charts) "
"165",2006,"(includes abstract) Watson R; Green SM; Journal of Advanced Nursing, 2006 Apr; 54 (1): 86-93. (journal article - research, systematic review, tables/charts) "
"166",2006,"(includes abstract) Cameron CM; Kliewer EV; Purdie DM; McClure RJ; Journal of Epidemiology & Community Health, 2006 Apr; 60 (4): 341-4. (journal article - research, systematic review, tables/charts) "
"167",2006,"(includes abstract) Parker G; Bhakta P; Lovett C; Olsen R; Paisley S; Turner D; Journal of Health Services Research & Policy, 2006 Apr; 11 (2): 110-9. (journal article - research, systematic review) "
"168",2006,"(includes abstract) Terzi C; Journal of Hospital Infection, 2006 Apr; 62 (4): 427-36. (journal article - research, systematic review, tables/charts) "
"169",2006,"(includes abstract) Cortese S; Konofal E; Yateman N; Mouren M; Lecendreux M; Sleep, 2006 Apr 1; 29 (4): 504-11, [415-6]. (journal article - CEU, exam questions, research, systematic review, tables/charts) "
"170",2006,"(includes abstract) Suissa S; American Journal of Respiratory & Critical Care Medicine, 2006 Apr 15; 173 (8): 842-6. (journal article - review, tables/charts) "
"171",2006,"(includes abstract) Lawrence VA; Cornell JE; Smetana GW; American College of Physicians; Annals of Internal Medicine, 2006 Apr 18; 144 (8): 596-608, I-40. (journal article - consumer/patient teaching materials, practice guidelines, research, systematic review, tables/charts) "
"172",2006,"(includes abstract) Amar MB; Journal of Ethnopharmacology, 2006 Apr; 105 (1-2): 1-25. (journal article - research, systematic review, tables/charts) "
"173",2006,"(includes abstract) Plans-Rubió P; American Journal of Cardiovascular Drugs, 2006; 6 (3): 177-88. (journal article - research, systematic review, tables/charts) "
"174",2006,"(includes abstract) Fingeret MC; Warren CS; Cepeda-Benito A; Gleaves DH; Eating Disorders, 2006 May; 14 (3): 191-213. (journal article - research, systematic review, tables/charts) "
"175",2006,"(includes abstract) Lundahl BW; Nimer J; Parsons B; Research on Social Work Practice, 2006 May; 16 (3): 251-62. (journal article - research, systematic review, tables/charts) "
"176",2006,"(includes abstract) Bandera E; Botteri M; Minelli C; Sutton A; Abrams KR; Latronico N; Stroke (00392499), 2006 May; 37 (5): 1334-9. (journal article - research, systematic review, tables/charts) "
"177",2006,"(includes abstract) Tuncel S; Lotlikar H; Salem S; Daraiseh N; Theoretical Issues in Ergonomics Science, 2006 May-Jun; 7 (3): 191-209. (journal article - equations & formulas, research, systematic review, tables/charts) "
"178",2006,"(includes abstract) Tuncel S; Iossifova Y; Ravelo E; Daraiseh N; Salem S; Theoretical Issues in Ergonomics Science, 2006 May-Jun; 7 (3): 211-25. (journal article - research, systematic review, tables/charts) "
"179",2006,"(includes abstract) Schlesinger C; Koss MN; Treatments in Respiratory Medicine, 2006; 5 (3): 193-206. (journal article - pictorial, review, tables/charts) "
"180",2006,"(includes abstract) Chauhan SP; Berghella V; Sanderson M; Magann EF; Morrison JC; American Journal of Obstetrics & Gynecology, 2006 Jun; 194 (6): 1564-75. (journal article - research, systematic review, tables/charts) "
"181",2006,"(includes abstract) Braun SM; Beurskens AJ; Borm PJ; Schack T; Wade DT; Archives of Physical Medicine & Rehabilitation, 2006 Jun; 87 (6): 842-52. (journal article - research, systematic review, tables/charts) "
"182",2006,"(includes abstract) Baird K; Kracen AC; Counselling Psychology Quarterly, 2006 Jun; 19 (2): 181-8. (journal article - research, systematic review, tables/charts) "
"183",2006,"(includes abstract) Gopal S; Carr B; Nelson P; Critical Care Medicine, 2006 Jun; 34 (6): 1805-10. (journal article - research, systematic review, tables/charts) "
"184",2006,"(includes abstract) Celik, Munevver; Ercan, Ibrahim; Current Opinion in Otolaryngology & Head & Neck Surgery, 2006 Jun; 14 (3): 150-5. (journal article - review) "
"185",2006,"(includes abstract) Burastero, Samuele E.; Current Opinion in Otolaryngology & Head & Neck Surgery, 2006 Jun; 14 (3): 197-201. (journal article - review) "
"186",2006,"(includes abstract) Brohall G; Odén A; Fagerberg B; Diabetic Medicine, 2006 Jun; 23 (6): 609-16. (journal article - research, systematic review, tables/charts) "
"187",2006,"(includes abstract) Suzuki H; Nishizawa T; Hibi T; Journal of Gastroenterology, 2006 Jun; 41 (6): 513-23. (journal article - review, tables/charts) "
"188",2006,"(includes abstract) Hajime K; Takumi Y; Madoka T; Yayoi I; Mio Y; Masahiko K; Journal of Physical Therapy Science, 2006 Jun; 18 (1): 5-10. (journal article - research, systematic review, tables/charts) "
"189",2006,"(includes abstract) Helmerhorst FM; van Vliet HAA; Gornas T; Finken MJJ; Grimes DA; Obstetrical & Gynecological Survey, 2006 Jun; 61 (6): 402-14. (journal article - CEU, exam questions, research, systematic review, tables/charts) "
"190",2006,"(includes abstract) Gray D; Postgraduate Medical Journal, 2006 Jun; 82 (968): 372-5. (journal article - review, tables/charts) "
"191",2006,"(includes abstract) Miller SM; Rosenthal DA; Rehabilitation Education, 2006; 20 (2): 79-89. (journal article - equations & formulas, review) "
"192",2006,"(includes abstract) Martyn-St James M; Carroll S; Sports Medicine, 2006; 36 (8): 683-704. (journal article - equations & formulas, research, systematic review, tables/charts) "
"193",2006,"(includes abstract) Mistri AK; Robinson TG; Potter JF; Stroke (00392499), 2006 Jun; 37 (6): 1565-71. (journal article - research, systematic review, tables/charts) "
"194",2006,"(includes abstract) MacKinnon M; Shurraw S; Akbari A; Knoll GA; Jaffey J; Clark HD; American Journal of Kidney Diseases, 2006 Jul; 48 (1): 8-20. (journal article - research, systematic review, tables/charts) "
"195",2006,"(includes abstract) Wyer PC; Perera P; Jin Z; Zhou Q; Cook DJ; Walter SD; Guyatt GH; Annals of Emergency Medicine, 2006 Jul; 48 (1): 86-97. (journal article - review, tables/charts) "
"196",2006,"(includes abstract) Fisher M; Knappertz V; Current Medical Research & Opinion, 2006 Jul; 22 (7): 1239-48. (journal article - research, systematic review, tables/charts) "
"197",2006,"(includes abstract) Birnie DH; Gollob M; Healey JS; Current Opinion in Cardiology, 2006 Jul; 21 (4): 368-75. (journal article - review, tables/charts) "
"198",2006,"(includes abstract) Cheng AYY; Leiter LA; Current Opinion in Cardiology, 2006 Jul; 21 (4): 400-4. (journal article - review) "
"199",2006,"(includes abstract) Reveille JD; Current Opinion in Rheumatology, 2006 Jul; 18 (4): 332-41. (journal article - review, tables/charts) "
"200",2006,"(includes abstract) Kumbhani DJ; Sharma G; Khuri SF; Kirdar JA; Journal of Cardiac Surgery, 2006 Jul; 21 (4): 428-34. (journal article - review) "
"201",2006,"(includes abstract) Bohannon RW; Journal of Geriatric Physical Therapy, 2006; 29 (2): 64-8. (journal article - research, systematic review, tables/charts) "
"202",2006,"(includes abstract) Birkenhäger WH; Staessen JA; Progress in Cardiovascular Diseases, 2006 Jul-Aug; 49 (1): 1-10. (journal article - review, tables/charts) "
"203",2006,"(includes abstract) Del Brutto OH; Roos KL; Coffey CS; Garcia HH; Annals of Internal Medicine, 2006 Jul 4; 145 (1): 43-51. (journal article - CEU, research, systematic review, tables/charts) "
"204",2006,"(includes abstract) Zazulak BT; Paterno M; Myer GD; Romani WA; Hewett TE; Sports Medicine, 2006; 36 (10): 847-62. (journal article - research, systematic review, tables/charts) "
"205",2006,"(includes abstract) Reynhout G; Carter M; Journal of Autism & Developmental Disorders, 2006 May; 36 (4): 445-69. (journal article - review, tables/charts) "
"206",2006,"(includes abstract) Baer JC; Martinez CD; Journal of Reproductive & Infant Psychology, 2006 Aug; 24 (3): 187-97. (journal article - research, systematic review, tables/charts) "
"207",2006,"(includes abstract) Tomkinson GR; Hamlin MJ; Olds TS; Pediatric Exercise Science, 2006 Aug; 18 (3): 314-28. (journal article - research, systematic review, tables/charts) "
"208",2006,"(includes abstract) Hibbs AM; Lorch SA; Pediatrics, 2006 Aug; 118 (2): 746-52. (journal article - research, systematic review, tables/charts) "
"209",2006,"(includes abstract) Bohannon RW; Peolsson A; Massy-Westropp N; Isokinetics & Exercise Science, 2006; 14 (3): 221-4. (journal article - research, systematic review, tables/charts) "
"210",2006,"(includes abstract) Marrs JC; Saseen JJ; Journal of Pharmacy Technology, 2006 Sep-Oct; 22 (5): 271-80, 313-4. (journal article - CEU, exam questions, practice guidelines, research, systematic review, tables/charts, website) "
"211",2006,"(includes abstract) Bolton L; Journal of Wound, Ostomy & Continence Nursing, 2006 Sep-Oct; 33 (5): 469-77. (journal article - review, tables/charts) "
"212",2006,"(includes abstract) Mandel JH; Kelsh MA; Mink PJ; Alexander DD; Kalmes RM; Weingart M; Yost L; Goodman M; Occupational & Environmental Medicine, 2006 Sep; 63 (9): 597-607. (journal article - research, systematic review, tables/charts) "
"213",2006,"(includes abstract) Lee PN; Forey BA; Journal of Stroke & Cerebrovascular Diseases, 2006 Sep-Oct; 15 (5): 190-201. (journal article - research, systematic review, tables/charts) "
"214",2006,"(includes abstract) Berry P; Wendon J; Care of the Critically Ill, 2006 Oct; 22 (5): 116-8, 119. (journal article - review) "
"215",2006,"(includes abstract) Khoshdel A; Attia J; Carney SL; International Journal of Clinical Practice, 2006 Oct; 60 (10): 1287-94. (journal article - review) "
"216",2006,"(includes abstract) Snyder SM; Hall JR; Journal of Clinical Neurophysiology, 2006 Oct; 23 (5): 440-56. (journal article - research, systematic review, tables/charts) "
"217",2006,"(includes abstract) Bachman TE; Ashurst JA; Neonatal Intensive Care, 2006 Oct; 19 (6): 36-41. (journal article - research, systematic review, tables/charts) "
"218",2006,"(includes abstract) McMullan M; Patient Education & Counseling, 2006 Oct; 63 (1-2): 24-8. (journal article - review) "
"219",2006,"(includes abstract) Taris TW; Work & Stress, 2006 Oct-Dec; 20 (4): 316-34. (journal article - research, systematic review, tables/charts) "
"220",2006,"(includes abstract) Martins NB; Wassef W; Current Opinion in Gastroenterology, 2006 Nov; 22 (6): 612-9. (journal article - review, tables/charts) "
"221",2006,"(includes abstract) Karreman A; van Tuijl C; van Aken MAG; Dekovic M; Infant & Child Development, 2006 Nov-Dec; 15 (6): 561-79. (journal article - research, systematic review, tables/charts) "
"222",2006,"(includes abstract) Buijs GJ; Stegenga B; Bos RRM; Journal of Dental Research, 2006 Nov; 85 (11): 980-9. (journal article - research, systematic review, tables/charts) "
"223",2006,"(includes abstract) Kwok ESH; Howes D; Journal of Intensive Care Medicine (Sage Publications Inc.), 2006 Nov-Dec; 21 (6): 359-63. (journal article - research, systematic review, tables/charts) "
"224",2006,"(includes abstract) Spielmans GI; McFall JP; Journal of Nervous & Mental Disease, 2006 Nov; 194 (11): 845-52. (journal article - equations & formulas, research, systematic review, tables/charts) "
"225",2006,"(includes abstract) LeMasters GK; Genaidy AM; Succop P; Deddens J; Sobeih T; Barriera-Viruet H; Dunning K; Lockey J; Journal of Occupational & Environmental Medicine, 2006 Nov; 48 (11): 1189-202. (journal article - equations & formulas, research, systematic review, tables/charts) "
"226",2006,"(includes abstract) Corcoran J; Dattalo P; Research on Social Work Practice, 2006 Nov; 16 (6): 561-70. (journal article - research, systematic review, tables/charts) "
"227",2006,"(includes abstract) Albagha OME; Ralston SH; Rheumatic Diseases Clinics of North America, 2006 Nov; 32 (4): 659-80. (journal article - review, tables/charts) "
"228",2006,"(includes abstract) Casas JP; Cavalleri GL; Bautista LE; Smeeth L; Humphries SE; Hingorani AD; American Journal of Epidemiology, 2006 Nov 15; 164 (10): 921-35. (journal article - review, tables/charts) "
"229",2007,"(includes abstract) Gaynor L; Gallasch T; Yorkston E; Stewart S; Turner C; Australian Journal of Advanced Nursing, 2006 Dec-2007 Feb; 24 (2): 26-32. (journal article - research, systematic review, tables/charts) "
"230",2006,"(includes abstract) Dean N; Herbison P; Ellis G; Wilson D; BJOG: An International Journal of Obstetrics & Gynaecology, 2006 Dec; 113 (12): 1345-53. (journal article - research, systematic review) "
"231",2006,"(includes abstract) Stokes-Lampard H; Wilson S; Waddell C; Ryan A; Holder R; Kehoe S; BJOG: An International Journal of Obstetrics & Gynaecology, 2006 Dec; 113 (12): 1354-65. (journal article - research, systematic review) "
"232",2006,"(includes abstract); Brown University Geriatric Psychopharmacology Update, 2006 Dec; 10 (12): 3-4. (journal article - review, website) "
"233",2006,"(includes abstract) White A; Foster N; Cummings M; Barlas P; Acupuncture in Medicine, 2006 Dec; 24: Suppl: 40-8. (journal article - research, systematic review, tables/charts) "
